genre_song_id,track_id,genre_id
59497,3qLlQ4RLl3B8PaEdIG6H0d,77
59700,3rCtueI7qBN2kZBZnXuk5K,81
59701,3rCtueI7qBN2kZBZnXuk5K,111
59844,3rquyyzec0JKU4UbGga9rP,62
59877,3rzRo91l4htQvMXhsiECAX,52
59984,3sQjkRr8eKcf6KoUgEjB0Z,119
59985,3sQjkRr8eKcf6KoUgEjB0Z,108
60119,3t4p9vIhemAhCMr6hfL2pa,45
60187,3tP6QKbXvtrxiDI7QwKyUf,50
60255,3tjC9XdMwEF8KW82F6rV6f,77
60256,3tjC9XdMwEF8KW82F6rV6f,17
60323,3tyvQeVxjEAQlgczaaoN3Q,69
60324,3tyvQeVxjEAQlgczaaoN3Q,70
60499,3ujiq7yK4Uan5z4876fHLK,112
60546,3uu7YJ8DpVqGsRjZTv9OdD,46
60593,3v5cS4gKxpJqxUu4wz3DvG,45
60699,3vTI0IjMJnEFS20GbwqjxH,12
60700,3vTI0IjMJnEFS20GbwqjxH,13
60804,3vt0SQeafzXjdTYCZKf6oJ,92
60887,3wBzbRG2OnmKl9jYyR6umu,10
61019,3wotj7DBWBhoWBLtyTYlKU,121
61298,3y1fEFFHFv79OYeCbzc774,12
61299,3y1fEFFHFv79OYeCbzc774,13
61358,3yHH3LPyinYelEnaj15yKb,104
61359,3yHH3LPyinYelEnaj15yKb,25
61529,3yydZof4pq6N4zeyTzLwQk,15
61530,3yydZof4pq6N4zeyTzLwQk,16
61531,3yydZof4pq6N4zeyTzLwQk,88
61532,3yydZof4pq6N4zeyTzLwQk,7
61585,3zBhihYUHBmGd2bcQIobrF,38
61586,3zBhihYUHBmGd2bcQIobrF,7
61691,3zZwwTNa27TDKUSNj2uuMc,105
62035,40u9pTla24PIkyRLKKVh6a,51
62143,41Lve6OfiwXjLUlkjNihU4,25
62279,41vUI66skZegzFHxwMkk8t,4
62314,423bvgQOTSKshdn6Yhr9SX,82
62620,43Hit5V2BpPq2vxvca3ysc,71
62643,43NI5sAcvDLG7QQAmUc7UU,100
62644,43NI5sAcvDLG7QQAmUc7UU,115
62645,43NI5sAcvDLG7QQAmUc7UU,101
62711,43djyGEvUsYRphVLkWk6kL,55
62776,43vQBJSGH5rM9eYiA9F5yL,112
62924,44ahv3Zj4FOJoy8gJLZF9B,25
63057,454G2UvyFpWTfgBADw8YHV,69
63058,454G2UvyFpWTfgBADw8YHV,70
63122,45KqDHTOJtIM53QR1gPGTa,25
63459,46bFZCQ2U2DMSNUKGzQUyP,4
63475,46eK1kembooWblMi7M7yLM,18
64045,48p14fycNa8oD1CzgofALf,113
64128,49AQAXswd32dFJUWOegVWO,69
64129,49AQAXswd32dFJUWOegVWO,70
64163,49MHCPzvMLXhRjDantBMVH,77
64164,49MHCPzvMLXhRjDantBMVH,57
64165,49MHCPzvMLXhRjDantBMVH,58
64432,4Aa5v0LJ8VoJAt68deFiPf,26
64582,4BHOr0zMeC7aoJn61EAj4O,121
64804,4C426PqeHP8XqHU5mQIAKS,33
64859,4CH66Rxcjcj3VBHwmIBj4T,18
65223,4DkVMKiU48LNaLTiT0KPCc,86
65298,4E2sMWXzxK3uYJerGbeUfp,94
65322,4E73Motq88LCg5Oy42uynU,52
65404,4EWfkpTArMEGK6x1d3MajU,96
65456,4EiKZxDgW0sbT8BZ9Gl6dC,26
65469,4ElNxglBjcrASiGn58t9Jm,15
65470,4ElNxglBjcrASiGn58t9Jm,26
65578,4FFtbSBa31aw38ld7zW73Z,83
65723,4FqwB59uy3uBxjCnzrTcxk,62
65881,4GXnutk4q9KXJUgkGJcc4I,119
65882,4GXnutk4q9KXJUgkGJcc4I,94
65918,4Get5ZiY8kJAWaqkPhSGb1,1
65919,4Get5ZiY8kJAWaqkPhSGb1,116
65920,4Get5ZiY8kJAWaqkPhSGb1,86
65972,4GsD2QeWDNtpJiZk9xzvfL,83
66021,4H52EQ3HSCqu9rISEZ8tnQ,20
66022,4H52EQ3HSCqu9rISEZ8tnQ,21
66077,4HGq8ZzrPOtXxNEXN4XGFu,119
66078,4HGq8ZzrPOtXxNEXN4XGFu,94
66079,4HGq8ZzrPOtXxNEXN4XGFu,1
66080,4HGq8ZzrPOtXxNEXN4XGFu,108
66081,4HGq8ZzrPOtXxNEXN4XGFu,116
66310,4IFILVvOQrVWbCDamYBNkF,36
67276,4M0ezYulsUFJDrKk9d58y6,119
67277,4M0ezYulsUFJDrKk9d58y6,94
67278,4M0ezYulsUFJDrKk9d58y6,108
67397,4MVJvkKhoeLPH3BcssmVpC,85
67670,4NlYDU9c38dhqf1pnOqZsA,42
67819,4OSBTYWVwsQhGLF9NHvIbR,99
67820,4OSBTYWVwsQhGLF9NHvIbR,7
68040,4PQsHmUvAIWfGVtFqJ7EMT,95
68278,4QOb9hRufjPp9TDdph7Wzh,51
68317,4QUzCpm1bKr6CR4P6F03wA,23
68336,4QYGss1JbmGTxte5nA4JNX,53
68337,4QYGss1JbmGTxte5nA4JNX,31
68338,4QYGss1JbmGTxte5nA4JNX,32
68416,4QpnTJdniesQvZfHfzLTXJ,92
68752,4SCbD68sf3dBfaE2X8uDSP,81
68882,4SgnNO4hJbZDftfpBrH2Rj,18
68928,4Srslh9EEeiJupAPAVGuMx,94
69152,4Tni0eZOEBwZ7Dd1Q4izKL,14
69684,4Vzpf1TmxKmczOiTAfheBs,94
69685,4Vzpf1TmxKmczOiTAfheBs,120
69711,4W5lqrBjMNk8kNCOIrWv6i,103
69712,4W5lqrBjMNk8kNCOIrWv6i,55
70007,4XNNf7EtykRU3gCVsnvssV,95
70095,4XeObYyrXp8MNNNPQb3Hhy,115
70124,4Xk27hIoARhVAduAeVXBsQ,36
70130,4Xn89qH8uKOumgvAGSvY3U,18
70131,4Xn89qH8uKOumgvAGSvY3U,19
70175,4XzIist5bvsQp1lVib68Eq,104
70184,4Y1igB1GDncJvt7ezbV3cW,81
70213,4Y5lTN1zjBQCRBHmJkqxt6,46
70251,4YFrH7oE7c35mJX3kAQbWb,97
70252,4YFrH7oE7c35mJX3kAQbWb,31
70253,4YFrH7oE7c35mJX3kAQbWb,32
70530,4ZK6kJ2LllaXrbSG41uOtq,25
71203,4bz7uB4edifWKJXSDxwHcs,113
71204,4bz7uB4edifWKJXSDxwHcs,81
71325,4cR4nao0hqqBtklQmGVqbe,52
71395,4cj43JzCAg1cHFvHy5TJuW,97
71422,4cqiLvFRDuV8ClE61eMmZx,11
71755,4e3QW45iOnnFUb8DjjXhE3,57
71756,4e3QW45iOnnFUb8DjjXhE3,58
71815,4eGAu3y6FULGfM8nlgQWop,90
71816,4eGAu3y6FULGfM8nlgQWop,91
71857,4eNFKsG45HSE7HP9v2NOW3,102
71957,4ejQlM2w2X2AJqWYcMyNVm,6
72115,4fRUwxL1tLYQViPssf6eYp,83
72124,4fRzYHQgupApAZg4zCYQvD,102
72162,4faDlXyZMSxEuxBdd5gDIz,4
72163,4faDlXyZMSxEuxBdd5gDIz,120
72199,4fjprVQCBGaOVKahwHEHrB,12
72200,4fjprVQCBGaOVKahwHEHrB,13
72345,4gM814NneKElxn37F5Ht7G,53
72410,4gcTWm58MmrRDhPjyLZRIj,41
72411,4gcTWm58MmrRDhPjyLZRIj,87
72412,4gcTWm58MmrRDhPjyLZRIj,7
72703,4hrAKlxfblnG7llBEEX7TR,99
72989,4j4Jc3xTEOAPRd9GuH1CsX,112
73068,4jKod1DGOTaRTe4r498AEW,37
73164,4jeV7Au08Ig1ol6vLDlMZU,99
73165,4jeV7Au08Ig1ol6vLDlMZU,106
73166,4jeV7Au08Ig1ol6vLDlMZU,7
73280,4k8XDEK1qII67HXtOpcl0G,108
73305,4kEzw2gtpxUBfgmhTEwIuE,2
73354,4kOfxxnW1ukZdsNbCKY9br,65
73422,4kd8NJrrfzzPvarSre2yAu,86
73435,4kflXMtDdukfphfpvp1708,6
73436,4kflXMtDdukfphfpvp1708,7
73975,4n5JzES2KpFfBNPwvjuawI,64
73992,4nBqoYvDFhmRqZgBuwRAOi,111
74320,4oa14QBfWRDfJy2agySy0L,52
74569,4peaqzjjKneykCpVp18S5t,24
74684,4qCYYhzI5bCz7JxV7VD4HH,111
74734,4qNt7aKMYGvRjLqms8eW7p,54
74825,4qjCPbyCkFsEwHaZu1m6EO,14
75023,4rQSLX4qMiUWL81hEQOuPY,89
75024,4rQSLX4qMiUWL81hEQOuPY,67
75041,4rUQPct3yT97OXelj85R5Q,74
75496,4t9cpYT8AD3G2TGwSRQVDK,36
75980,4vD9Wlh2VV52kFjt5rtHFz,36
76115,4vh6Rn6FVG4w79JmlZ5p7d,113
76219,4w3tQBXhn5345eUXDGBWZG,89
76791,4yJMYcNQNJ6J1Mso8D39qf,5
76937,4ytI4n1wSNn5M8ER6JVXa5,109
76939,4yu1RiBHMtza6kPaZSKSYo,83
77171,4zzi2eD2cEPpQ3a307mPPj,52
77603,51mkxlKoGL1bAj8uR2gE7d,94
77739,52J3WARiRHMtXbFXUWrVgu,52
77832,52f5RgyEM4cfaPMeh1VbWo,89
78712,56F0unhysx1UXxboONkgd9,113
79767,5Af9gYtsjipq5on2JgbGmm,82
79933,5BKKy9fIJL5uM9fz1SnqyP,7
79937,5BKnhKLu8MUOLSL40nfC3X,59
79938,5BKnhKLu8MUOLSL40nfC3X,60
80235,5CeJEAymOXlcuTMeV0tGW8,104
80368,5D8kHGzGs3UXCipHyxZplO,103
80549,5DhcUBjJbFk2crXo2CgiKO,104
80936,5FPnjikbwlDMULCCCa6ZCJ,57
80937,5FPnjikbwlDMULCCCa6ZCJ,58
81119,5G1sTBGbZT5o4PNRc75RKI,38
81120,5G1sTBGbZT5o4PNRc75RKI,115
81121,5G1sTBGbZT5o4PNRc75RKI,63
81122,5G1sTBGbZT5o4PNRc75RKI,8
81314,5GorCbAP4aL0EJ16frG2hd,63
81691,5I8uxn5rQ90r6ZiXzRx0l9,57
81692,5I8uxn5rQ90r6ZiXzRx0l9,58
82046,5JRcDiHOMtl30Bhm8glskp,103
82047,5JRcDiHOMtl30Bhm8glskp,55
82275,5KJaEu2ZMIt9FMvofqUgmg,94
82276,5KJaEu2ZMIt9FMvofqUgmg,120
82372,5KghnAajixZATYQOA4xNdi,45
82428,5KqldkCunQ2rWxruMEtGh0,89
82501,5L3VoLOjwPv7hPknnmYaeT,6
82549,5LI5DHVYrtMKJQaedaUhTS,25
82719,5M5IB1cNzJqbWFEUK4a1MD,94
82833,5Mf84BbHYdrewDABZOH5H6,81
83110,5NtishSRrPOOySdQ1fAgl1,2
83120,5NvNo6iJw4lZhjPGYlWnMw,38
83121,5NvNo6iJw4lZhjPGYlWnMw,77
83122,5NvNo6iJw4lZhjPGYlWnMw,107
83123,5NvNo6iJw4lZhjPGYlWnMw,96
83441,5PB3Xm10vd8b4b7pxzClWc,111
83721,5QHRON3xuXFOWlXeZU4oVF,119
83722,5QHRON3xuXFOWlXeZU4oVF,94
83723,5QHRON3xuXFOWlXeZU4oVF,1
83724,5QHRON3xuXFOWlXeZU4oVF,108
83725,5QHRON3xuXFOWlXeZU4oVF,116
83942,5R5atr84EbHUbeBFMd89A2,6
84125,5RjUtRlDonw3TBgGGMLC5b,50
84237,5SFTZsHW3HdCp9f1zbzitS,18
84553,5TXDeTFVRVY7Cvt0Dw4vWW,18
84681,5TyCTVsBsHeeutZcU2uP5s,50
84879,5UkM8D1WUBLvnXGRwt2lXI,104
84880,5UkM8D1WUBLvnXGRwt2lXI,25
85461,5XCtjnFMKtCT7ycDwV3Kdh,26
85582,5XfNHn4xs084rmy8Tzz1cz,104
85598,5Xk9S2AxytNejHXIXQncrR,96
85689,5Y3KCJ2J34Y3nHeNDCxfSI,14
86375,5acSb48zFAcXTdL5Wsk8xx,119
86376,5acSb48zFAcXTdL5Wsk8xx,94
86377,5acSb48zFAcXTdL5Wsk8xx,108
86732,5c6lM2zjAF6MFoD8C1hiBr,92
86742,5cAUbhZcGKn666AZ9oO3RO,33
86767,5cJJdUtacwBrphoMjh3tKG,92
86768,5cJJdUtacwBrphoMjh3tKG,35
86769,5cJJdUtacwBrphoMjh3tKG,87
86770,5cJJdUtacwBrphoMjh3tKG,88
87079,5dUMh0ugelpKfoFp3qChuK,38
87080,5dUMh0ugelpKfoFp3qChuK,33
87081,5dUMh0ugelpKfoFp3qChuK,77
87082,5dUMh0ugelpKfoFp3qChuK,7
87131,5djmFvrnR30Tj9Yyj8tOQQ,4
87319,5eSVftEHhe9oWK3POAsoeu,55
87470,5f1qCD8JhSU1frlTwk6hHW,103
87471,5f1qCD8JhSU1frlTwk6hHW,55
87638,5fdNHVZHbWB1AaXk4RBGVD,33
87694,5fnndSCNEnRYozMDZr0gbU,25
87962,5gev1cjS7Y3QrOG4ls2nFi,23
88232,5hkZyWkafKoQW4eGwaJWFF,25
88405,5iVgRNeNZI1XKdbJMhRiCK,24
88407,5iW6TzNki53X1zwMsYgops,102
88856,5kBC3lWxOG0393nUcK6lmX,14
89775,5nnfso5MO99iNnxvNBR5Bs,104
89802,5nsFJfYtAFZmL9PbtYKYcA,57
89803,5nsFJfYtAFZmL9PbtYKYcA,58
90069,5oxioZhKHdASa1PZM65kYT,2
90420,5qCpcgqwL1Hum85sAQz3W7,103
90421,5qCpcgqwL1Hum85sAQz3W7,55
90644,5r2PGWAJvLHdMXxjZJ1m1H,111
90665,5r7CAzBvLfBstuZnhnh24M,35
90697,5rHOjo1bvjdUYH9ViGclLH,89
90749,5rZCbYSbQ98GZk0eBqmEKq,83
90850,5s3XtrhzIKNZaiFpt7Gp5W,14
90918,5sJiLlgQKBL81QCTOkoLB5,62
91238,5tcZPB2Cyj3FdB5nQW2Gog,12
91239,5tcZPB2Cyj3FdB5nQW2Gog,13
91240,5tcZPB2Cyj3FdB5nQW2Gog,23
91296,5toFHcmv9XVQsOKbjlUZWY,89
91525,5ucyKDPjLpYLGadsRO1wSB,112
91730,5vOVMNYDam6F6jtemqnNX2,68
91731,5vOVMNYDam6F6jtemqnNX2,117
91732,5vOVMNYDam6F6jtemqnNX2,33
91733,5vOVMNYDam6F6jtemqnNX2,73
91734,5vOVMNYDam6F6jtemqnNX2,93
91752,5vUVe1o9MvB6161zjXlMxc,90
91753,5vUVe1o9MvB6161zjXlMxc,91
91914,5w9o8SPAR4MHyIqDBl8ux6,89
92067,5wrK2HD3bBdTdkCj4lgnRb,92
92068,5wrK2HD3bBdTdkCj4lgnRb,31
92382,5y2cZBC8Mq4TQp2I6Vo0ne,97
92383,5y2cZBC8Mq4TQp2I6Vo0ne,32
92579,5yr3x2a1Qoz3cECLhuAbqa,43
92977,60RuroekTM1lWgFp2VIzdm,45
92978,60S0LkuUyzHzX29KWew1a6,52
93108,60wwxj6Dd9NJlirf84wr2c,119
93109,60wwxj6Dd9NJlirf84wr2c,94
93110,60wwxj6Dd9NJlirf84wr2c,1
93111,60wwxj6Dd9NJlirf84wr2c,108
93112,60wwxj6Dd9NJlirf84wr2c,116
93132,6126lbKcz91f4wgSwBF0vG,102
93454,62XZ7yQ1unC3jGGUK3HAJp,89
93660,63FdlZpB78PwdeH29U7aTd,43
93814,63kd4m3VFxcJjPVVtbVNAu,33
93909,648TTtYB0bH0P8Hfy0FmkL,33
93935,64Eug7tFE4KWJNQUE73BGe,95
93977,64Pt9sepmLXTnc0eZBDEha,119
94176,65P8KmStYrVUPlchXH2CH8,15
94177,65P8KmStYrVUPlchXH2CH8,45
94388,66HnStZWn2gkmrOeaiwUu8,36
94616,67D4E7jOf6ibhDnryHhjp6,59
94617,67D4E7jOf6ibhDnryHhjp6,60
95760,6BrPfRDcZHJn3RHm55nqyf,44
96072,6DBdYfd4EkR6cUPSqtEwhQ,94
96073,6DBdYfd4EkR6cUPSqtEwhQ,120
96085,6DCZcSspjsKoFjzjrWoCdn,4
96178,6DZkSVWQMDE97W1cGB3oPk,112
96366,6ECA4muVp3hMB6jSYQNohb,31
96367,6ECA4muVp3hMB6jSYQNohb,33
96914,6GUq9y0Iy5QrAuPYxTrFp2,1
96979,6GmhqGy1701ajXJY4ob5WF,10
97125,6HMvJcdw6qLsyV1b5x29sa,65
97277,6Hu6dzwlvoyg3zBUC8k4BK,65
97359,6IA4ksaymdlYSdf3AoiWQb,26
97429,6IQCmIGaOxzjNNcwScETVD,51
97470,6IWxHgVbdKyUMydhVGXRaT,100
97471,6IWxHgVbdKyUMydhVGXRaT,101
97587,6IwKcFdiRQZOWeYNhUiWIv,7
97649,6JBX1drGsMrTE8JrAYYoou,8
97724,6JQg4pXTuNTOEMJVRGKhwy,112
97913,6KL88T4Ma4ABXqzgUoEwkd,77
97914,6KL88T4Ma4ABXqzgUoEwkd,17
98669,6NJOOWpT5g3Y46G2qtRejH,83
98670,6NJOOWpT5g3Y46G2qtRejH,119
98671,6NJOOWpT5g3Y46G2qtRejH,108
98672,6NJOOWpT5g3Y46G2qtRejH,86
98873,6O5spqMgOR3Hk20NHCAPpC,18
98874,6O5spqMgOR3Hk20NHCAPpC,63
99064,6OtCIsQZ64Vs1EbzztvAv4,77
99085,6OzRF5Oqmsb1Ec1sMKY4g7,103
99086,6OzRF5Oqmsb1Ec1sMKY4g7,55
99748,6RbR5roCYCol0oQw4oUxU7,89
99774,6RjDvJCnxjAOOEQ5TiqKLU,103
99775,6RjDvJCnxjAOOEQ5TiqKLU,55
100287,6TeB7j56k4AbELOl3G4zfj,109
100593,6Up545NUflOiXo8cEraH49,15
100594,6Up545NUflOiXo8cEraH49,16
100758,6VObnIkLVruX4UVyxWhlqm,99
100759,6VObnIkLVruX4UVyxWhlqm,7
101145,6WvJSQYUkmktUjfsY2sPDk,18
101208,6X7pjnNm5dHSUot6hp3KFU,120
101589,6Yc3tjFCVR2bfAQFRTZBef,50
101964,6aKfcKMefIPVzclCG6QSHX,45
101965,6aKfcKMefIPVzclCG6QSHX,42
102045,6ajWbqOQ8t0rQx8fHB8aal,46
102636,6d7Jz2np6jtNaZv1DiWfJs,96
102749,6dWxyTewMjC84vhto1881v,83
102874,6e2lt5O6aOUGQ8BWSo0gNr,52
102937,6eLL7QTdMWdhhG4i3jHDR9,96
102980,6eWeTcpAu5F68IQf2xWTU3,89
103027,6ekLy1OsrYdLMbcqc0KZ8G,81
103028,6ekLy1OsrYdLMbcqc0KZ8G,1
103029,6ekLy1OsrYdLMbcqc0KZ8G,3
103030,6ekLy1OsrYdLMbcqc0KZ8G,116
103186,6fO02CJizDEEvSXYo0s7Pa,90
103187,6fO02CJizDEEvSXYo0s7Pa,91
103704,6heynKdZXxOPe4sC6xOpQo,31
103705,6heynKdZXxOPe4sC6xOpQo,32
103790,6hypt8VPJxeMXTTcRUHS86,15
103791,6hypt8VPJxeMXTTcRUHS86,16
104024,6iqo0fuep9lT3SKLATVDdp,62
104610,6l5O6RzzSuCnwTjy9KQrdm,104
104611,6l5O6RzzSuCnwTjy9KQrdm,81
104612,6l5O6RzzSuCnwTjy9KQrdm,3
104773,6lknMmJZALXxx7emwwZWLX,83
104838,6m3Rrv81DPaSPw4azvVUid,54
105107,6n6zJJFmKJ1DoKq2eMCbEb,15
105108,6n6zJJFmKJ1DoKq2eMCbEb,45
105221,6nbEAEwMMTMFkifxQQPovY,121
105365,6oJ6le65B3SEqPwMRNXWjY,119
105462,6ocbgoVGwYJhOv1GgI9NsF,83
105463,6ocbgoVGwYJhOv1GgI9NsF,120
105609,6p8uRRGziFLcA3QDvWxEPM,51
106035,6qnULXVFGfFqPj0Hpj0tIG,65
106036,6qnULXVFGfFqPj0Hpj0tIG,51
106136,6r8OnTtDrhKBIIYgzxrnZ1,52
106171,6rHJao2szlpRaFS2rg2NbV,95
106265,6rfDtM5aHbsaLGAUxfIgpN,89
106429,6sQmvjsV3CaxaWW4p8gvn0,10
106849,6uBhi9gBXWjanegOb2Phh0,83
106850,6uBhi9gBXWjanegOb2Phh0,119
106851,6uBhi9gBXWjanegOb2Phh0,94
106852,6uBhi9gBXWjanegOb2Phh0,1
106853,6uBhi9gBXWjanegOb2Phh0,108
106854,6uBhi9gBXWjanegOb2Phh0,116
107365,6w2q9iV3oJAjcN8cPKNT4a,27
107417,6wGMLoEqD2k3RBXFHD0yUp,37
107535,6wmcfutQy5xHQFJoyhF3ib,12
107536,6wmcfutQy5xHQFJoyhF3ib,13
107685,6xQVup4QTMbLsumB0q2WiQ,115
108029,6yyMx2bMYGS9jVfqc6G5Ay,64
108192,6zYsGB0XlAAsHIm7uSgt0J,109
108293,6zyDXm2DMaWbxguJpWqudR,94
108886,72H6a9rO7PrY5CFfe7TIKF,59
108887,72H6a9rO7PrY5CFfe7TIKF,60
109948,76Je5Wklky23mVoxiRszcN,45
109949,76Je5Wklky23mVoxiRszcN,42
110200,77WO0JSWRfhu0ek3Zp2amk,109
110213,77YKoNCjP5hWqiXMRG2839,45
110568,78vpAeb6a3bD03scfv71Z8,45
110697,79Vz5MNH7Qe4F7hPKT8tPz,86
110757,79nJj5dMyTsUzKvN5jUXsJ,38
110758,79nJj5dMyTsUzKvN5jUXsJ,77
111083,7AvznBJ8YXUMZ8rPTukUAJ,4
111087,7Ay1JeXkSBpZRMB6dYHc3k,103
111088,7Ay1JeXkSBpZRMB6dYHc3k,55
111293,7BqBn9nzAq8spo5e7cZ0dJ,83
111302,7BsxlNsLgCMBNZ9CmAcbfv,52
111543,7CpeDdqQP8iZc7cEC3eaLz,18
111544,7CpeDdqQP8iZc7cEC3eaLz,19
111635,7DCiOOtP3baRrHoSzlkNuj,65
111636,7DCiOOtP3baRrHoSzlkNuj,41
111637,7DCiOOtP3baRrHoSzlkNuj,7
111836,7E8osPOfj1L5OjlMCFC3aD,96
111905,7EUnYSsHzHMgAg6pLmAYfx,43
112016,7Ewz6bJ97vUqk5HdkvguFQ,17
112017,7Ewz6bJ97vUqk5HdkvguFQ,57
112018,7Ewz6bJ97vUqk5HdkvguFQ,58
112347,7GAaTpSoTWUTbP2Yxlt4Hd,89
112484,7Gk5Fhjn6vmUXzCtdS1HiK,20
112485,7Gk5Fhjn6vmUXzCtdS1HiK,21
112486,7GkCm4wRDhB0WhyOovlLfm,119
112487,7GkCm4wRDhB0WhyOovlLfm,94
112488,7GkCm4wRDhB0WhyOovlLfm,108
112963,7ImaCF0ttRFNoQIErYlRq5,52
113065,7JHZD300yNthGgRqvdA0Hy,84
113258,7K36drJq6lInkW6Kkojucp,52
113352,7KPTwEENcZ5r4KJ6FHmhLP,45
113391,7KXjTSCq5nL1LoYtL7XAwS,4
113709,7LgyKYscgD7wkzsLRRTTpd,89
113730,7LmSHOk78FKRQIP6IS6uxa,56
114313,7azo4rpSUh8nXgtonC6Pkq,7
114315,7b0z457p1ONEEAuWRws0vS,83
114317,7b1JFWEOfZtN9HGCzvBOir,83
114318,7b1JFWEOfZtN9HGCzvBOir,119
114319,7b1JFWEOfZtN9HGCzvBOir,94
114320,7b1JFWEOfZtN9HGCzvBOir,108
114321,7b1JFWEOfZtN9HGCzvBOir,51
114418,7bQBXiL4dGxZNN6lLSjgP6,14
114685,7cRXuKrYYZRHmRibV2qD6C,102
114738,7cZlFUJO4BjedIErzdP6iq,6
114739,7cZlFUJO4BjedIErzdP6iq,19
114742,7caj6X6NMX3tlhWnu1du6V,106
114743,7caj6X6NMX3tlhWnu1du6V,107
114744,7caj6X6NMX3tlhWnu1du6V,96
115040,7dfl9X38RhIvB3oSmmneq3,106
115062,7dlCAK8HdnI6UGHqZkfvJT,26
115252,7eTDwpm5XKKssoMhMbo67y,54
115347,7elWHQx6ONpP4sENVU5c97,14
115487,7fSqV7QeQSZaihS4X5O78n,41
115488,7fSqV7QeQSZaihS4X5O78n,87
115489,7fSqV7QeQSZaihS4X5O78n,7
115537,7fcfNW0XxTWlwVlftzfDOR,15
115538,7fcfNW0XxTWlwVlftzfDOR,105
115539,7fcfNW0XxTWlwVlftzfDOR,27
115540,7fcfNW0XxTWlwVlftzfDOR,42
115777,7gb8Psi5Mf6w78jvnAxh5F,12
115778,7gb8Psi5Mf6w78jvnAxh5F,13
116111,7hzfrKYkRfPUIiagwhBtZS,27
116139,7i43GnAYDOIKqmWvwBEfAA,90
116140,7i43GnAYDOIKqmWvwBEfAA,91
116314,7im82Ki0wDa210H4cgnzZg,96
116525,7jkbE3Gxpqp58m4bn5FWu7,89
116811,7kt1SqYH3VbBXv6OCwZdQY,71
117037,7lozyelzonSChypzS5dPPb,64
117424,7nMYIdyLvE97RYqvmMVwJX,77
117514,7nkp1uuSbKkoxMvEs8cSw0,50
117966,7pYVIpuFrH2cDMseplG8Jn,2
118141,7qEHsqek33rTcFNT9PFqLf,120
118212,7qRmdDl9dnHkFT4MMboG7Y,115
118341,7qwt4xUIqQWCu1DJf96g2k,88
118401,7rIovIsXE6kMn629b7kDig,65
118644,7sJDqzrY07xysc49QNsiPA,12
118645,7sJDqzrY07xysc49QNsiPA,13
118741,7sbXOV5vynnaeB7KGy0kZ5,57
118742,7sbXOV5vynnaeB7KGy0kZ5,58
119234,7udnV9JWzRV2m2LWE5GsjW,68
119235,7udnV9JWzRV2m2LWE5GsjW,41
119257,7ujY3rsQDYlkyhAu4OhE3V,62
119265,7uki3SHvd09GpX4Fbq95Ui,31
119266,7uki3SHvd09GpX4Fbq95Ui,33
119797,7wnQTnZe2Q0O0WdKmODS50,33
120003,7xoDqnyrBDgusvQ1AHoOSx,92
120166,7yUukIX492jvLR85xYQkvc,54
120204,7yfhESjiagb2x1WEWlgpbb,119
120251,7yss3y4G3zjtufzx8adHMb,41
120252,7yss3y4G3zjtufzx8adHMb,87
